id;Time;Post1;Post2;Difference;Frequency;Amplitude;Duration
2314285;1571816972110;2;1;19999.15;9356.77;21.61;5.71
2314287;1571816972110;4;2;-5050.04;9356.90;11.19;5.50
2314288;1571816972110;4;1;15092.58;9356.90;11.19;5.50
2314289;1571816972110;2;1;19996.15;9356.69;22.84;5.77
2314319;1571816972182;4;2;-5065.03;9356.79;8.19;5.66
2314323;1571816972182;4;2;-5056.04;9356.88;5.94;5.51
2314324;1571816972182;4;1;15083.58;9356.88;5.94;5.51
2314325;1571816972182;2;1;19993.16;9356.92;18.10;5.38
2314327;1571816972194;4;2;-5044.05;9356.94;4.51;5.23
2314328;1571816972194;4;1;15101.57;9356.94;4.51;5.23
2314329;1571816972194;2;1;19999.15;9356.89;26.73;5.53
2314331;1571816972194;4;2;-5056.04;9356.87;6.77;5.55
2314332;1571816972194;4;1;15083.58;9356.87;6.77;5.55
2314333;1571816972194;2;1;19993.16;9356.89;26.99;5.52
2314337;1571816972206;4;2;-5068.03;9356.74;10.20;5.71
2314338;1571816972206;4;1;15080.58;9356.74;10.20;5.71
2314339;1571816972206;2;1;20002.15;9356.92;20.13;5.49
2314345;1571816972206;4;2;-5065.03;9356.86;11.05;5.39
2314346;1571816972206;4;1;15089.58;9356.86;11.05;5.39
2314347;1571816972206;2;1;20008.14;9356.89;19.80;5.47
2314371;1571816972278;4;1;15080.58;9356.72;9.60;5.74
2314375;1571816972278;4;1;15083.58;9356.73;8.89;5.72
2314376;1571816972290;4;2;-5047.04;9356.86;6.77;5.57
2314377;1571816972290;4;1;15089.58;9356.86;6.77;5.57
2314378;1571816972290;2;1;19990.16;9356.75;23.86;5.71
2314381;1571816972290;4;2;-5059.03;9356.90;7.00;5.51
2314382;1571816972290;4;1;15086.58;9356.90;7.00;5.51
2314383;1571816972290;2;1;19999.15;9356.93;26.37;5.47
2314387;1571816972302;4;2;-5071.03;9356.78;10.25;5.71
2314388;1571816972302;4;1;15077.59;9356.78;10.25;5.71
2314389;1571816972302;2;1;20002.15;9356.88;25.42;5.50
2314395;1571816972302;4;2;-5059.03;9356.86;11.47;5.55
2314396;1571816972302;4;1;15086.58;9356.86;11.47;5.55
2314397;1571816972302;2;1;19999.15;9356.88;26.64;5.54
2314423;1571816972362;4;2;-4984.09;9356.96;1.14;4.49
2314424;1571816972374;4;2;-5059.03;9356.72;9.66;5.74
2314425;1571816972374;4;1;15080.58;9356.72;9.66;5.74
2314426;1571816972374;2;1;19993.16;9356.92;28.05;5.51
2314428;1571816972374;4;2;-5050.04;9356.90;12.33;5.53
2314429;1571816972374;4;1;15083.58;9356.90;12.33;5.53
2314430;1571816972374;2;1;19987.16;9356.78;29.44;5.68
2314431;1571816972386;4;2;-5053.04;9356.89;11.64;5.49
2314432;1571816972386;4;1;15083.58;9356.89;11.64;5.49
2314433;1571816972386;2;1;19990.16;9356.89;39.41;5.54
2314436;1571816972386;4;2;-5053.04;9356.93;11.73;5.46
2314437;1571816972386;4;1;15089.58;9356.93;11.73;5.46
2314438;1571816972386;2;1;19996.15;9356.89;39.43;5.54
2314439;1571816972398;4;2;-5059.03;9356.88;13.01;5.56
2314440;1571816972398;4;3;-20086.09;9356.88;13.01;5.56
2314441;1571816972398;2;3;-15073.56;9356.85;34.40;5.62
2314445;1571816972398;4;2;-5059.03;9356.91;11.78;5.49
2314446;1571816972398;4;1;15092.58;9356.91;11.78;5.49
2314447;1571816972398;4;3;-20092.09;9356.91;11.78;5.49
2314449;1571816972410;2;1;19828.27;9357.00;15.22;5.15
2314476;1571816972446;4;2;936.81;9356.97;1.41;2.65
2314478;1571816972446;4;2;909.83;9356.95;2.24;2.78
2314480;1571816972458;4;2;-5919.44;9357.00;1.14;5.08
2314481;1571816972458;4;1;15101.57;9357.00;1.14;5.08
2314483;1571816972470;4;2;-5062.03;9356.58;10.35;5.80
2314484;1571816972470;4;1;15080.58;9356.58;10.35;5.80
2314485;1571816972470;2;1;19996.15;9356.93;20.78;5.47
2314490;1571816972470;4;2;-5050.04;9356.90;11.96;5.47
2314491;1571816972470;4;1;15086.58;9356.90;11.96;5.47
2314492;1571816972470;2;1;19990.16;9356.92;20.47;5.50
2314499;1571816972482;4;2;-5056.04;9356.82;9.13;5.65
2314500;1571816972482;4;1;15077.59;9356.82;9.13;5.65
2314501;1571816972482;2;1;19987.16;9356.81;24.38;5.67
2314502;1571816972482;4;2;-5062.03;9356.87;8.69;5.59
2314503;1571816972482;4;1;15083.58;9356.87;8.69;5.59
2314504;1571816972482;2;1;19999.15;9356.86;21.95;5.60
2314506;1571816972494;4;2;-5074.02;9356.86;10.25;5.66
2314507;1571816972494;4;1;15074.59;9356.86;10.25;5.66
2314508;1571816972494;2;1;20002.15;9356.96;16.97;5.37
2314510;1571816972494;4;2;-5059.03;9356.92;11.60;5.45
2314511;1571816972494;4;1;15083.58;9356.92;11.60;5.45
2314512;1571816972494;2;1;19996.15;9356.93;20.23;5.43
2314522;1571816972518;4;1;14711.84;9356.94;2.41;5.32
2314523;1571816972518;4;3;-21677.99;9356.94;2.41;5.32
2314525;1571816972518;4;1;14711.84;9356.96;3.17;5.07
2314530;1571816972554;4;1;15071.59;9356.84;5.30;5.61
2314531;1571816972554;4;1;15080.58;9356.97;4.81;5.33
2314532;1571816972566;4;2;-5056.04;9356.92;11.56;5.46
2314533;1571816972566;4;1;15086.58;9356.92;11.56;5.46
2314534;1571816972566;2;1;19996.15;9356.93;19.36;5.36
2314536;1571816972566;4;2;-5059.03;9356.91;12.97;5.56
2314537;1571816972566;4;1;15083.58;9356.91;12.97;5.56
2314538;1571816972566;2;1;19996.15;9356.93;20.23;5.42
2314539;1571816972578;4;2;-5053.04;9356.90;12.00;5.52
2314540;1571816972578;4;1;15080.58;9356.90;12.00;5.52
2314541;1571816972578;4;3;-20083.09;9356.90;12.00;5.52
2314544;1571816972578;4;2;-5056.04;9356.89;13.26;5.58
2314545;1571816972578;4;1;15083.58;9356.89;13.26;5.58
2314546;1571816972578;4;3;-20086.09;9356.89;13.26;5.58
2314547;1571816972590;4;2;-5065.03;9356.73;15.76;5.72
2314548;1571816972590;4;1;15083.58;9356.73;15.76;5.72
2314549;1571816972590;4;3;-20077.10;9356.73;15.76;5.72
2314553;1571816972590;4;2;-5065.03;9356.72;16.14;5.72
2314554;1571816972590;4;1;15083.58;9356.72;16.14;5.72
2314555;1571816972590;4;3;-20080.10;9356.72;16.14;5.72
2314557;1571816972602;4;1;15035.62;9356.87;7.23;5.63
2314559;1571816972602;4;3;-22169.65;9356.82;6.69;5.63
2314572;1571816972614;4;1;14927.69;9356.74;7.82;5.79
2314576;1571816972614;4;3;-21189.33;9356.88;6.69;5.61
2314581;1571816972626;2;3;-15763.08;9356.96;14.99;1.96
2314587;1571816972626;2;3;-15739.10;9356.92;14.37;2.23
2314591;1571816972650;4;1;15083.58;9356.88;6.53;5.55
2314592;1571816972650;4;3;-22796.21;9356.88;6.53;5.55
2314593;1571816972650;4;1;15080.58;9356.89;5.39;5.52
2314594;1571816972650;4;3;-22787.22;9356.89;5.39;5.52
2314598;1571816972662;4;2;-5226.92;9356.90;6.91;5.50
2314599;1571816972662;4;1;15083.58;9356.90;6.91;5.50
2314603;1571816972662;4;2;-5238.91;9356.92;2.87;5.41
2314604;1571816972662;4;1;15089.58;9356.92;2.87;5.41
2314605;1571816972662;2;1;20182.02;9356.96;14.37;4.04
2314606;1571816972674;4;2;-5053.04;9356.84;5.30;5.53
2314607;1571816972674;4;1;15080.58;9356.84;5.30;5.53
2314608;1571816972674;4;3;-20203.01;9356.84;5.30;5.53
2314611;1571816972674;4;2;-5080.02;9356.58;9.60;5.81
2314612;1571816972674;4;1;15068.59;9356.58;9.60;5.81
2314613;1571816972674;4;3;-20089.09;9356.58;9.60;5.81
2314615;1571816972686;4;2;-5205.93;9356.74;15.68;5.72
2314616;1571816972686;4;1;15071.59;9356.74;15.68;5.72
2314617;1571816972686;4;3;-20089.09;9356.74;15.68;5.72
2314622;1571816972686;4;2;-5068.03;9356.74;16.25;5.70
2314623;1571816972686;4;1;15077.59;9356.74;16.25;5.70
2314624;1571816972686;4;3;-20086.09;9356.74;16.25;5.70
2314626;1571816972698;4;1;15113.56;9356.96;2.14;5.27
2314627;1571816972698;4;3;-20044.12;9356.96;2.14;5.27
2314641;1571816972698;4;1;15101.57;9356.94;2.28;5.23
2314644;1571816972710;4;1;15065.60;9356.82;5.67;5.57
2314645;1571816972710;4;3;-21519.10;9356.82;5.67;5.57
2314649;1571816972710;4;1;15074.59;9356.84;4.71;5.51
2314650;1571816972710;4;3;-21504.11;9356.84;4.71;5.51
2314658;1571816972722;4;1;15080.58;9356.92;3.12;5.43
2314659;1571816972722;4;3;-21525.09;9356.92;3.12;5.43
2314661;1571816972722;4;1;15083.58;9356.98;1.97;5.19
2314662;1571816972746;4;1;15083.58;9356.88;5.30;5.46
2314663;1571816972746;4;3;-22427.47;9356.88;5.30;5.46
2314664;1571816972746;4;1;15080.58;9356.96;4.08;5.19
2314665;1571816972746;4;3;-21866.86;9356.96;4.08;5.19
2314666;1571816972758;4;2;-5089.01;9356.74;10.09;5.70
2314667;1571816972758;4;1;15071.59;9356.74;10.09;5.70
2314668;1571816972758;4;3;-22820.20;9356.74;10.09;5.70
2314671;1571816972758;4;2;-5068.03;9356.78;9.37;5.71
2314672;1571816972758;4;1;15068.59;9356.78;9.37;5.71
2314673;1571816972758;4;3;-22757.24;9356.78;9.37;5.71
2314676;1571816972770;4;2;-5053.04;9356.81;7.75;5.69
2314677;1571816972770;4;1;15080.58;9356.81;7.75;5.69
2314678;1571816972770;4;3;-20083.09;9356.81;7.75;5.69
2314679;1571816972770;4;2;-5047.04;9356.86;7.23;5.55
2314680;1571816972770;4;1;15083.58;9356.86;7.23;5.55
2314681;1571816972770;4;3;-20083.09;9356.86;7.23;5.55
2314687;1571816972782;4;2;-5056.04;9356.91;5.49;5.46
2314688;1571816972782;4;1;15080.58;9356.91;5.49;5.46
2314689;1571816972782;4;3;-20077.10;9356.91;5.49;5.46
2314692;1571816972782;4;2;-5047.04;9356.85;3.80;5.53
2314693;1571816972782;4;1;15086.58;9356.85;3.80;5.53
2314694;1571816972782;4;3;-20071.10;9356.85;3.80;5.53
2314702;1571816972818;4;1;15692.16;9356.95;0.97;3.07
2314703;1571816972818;4;3;-20925.51;9356.93;0.17;0.65
2314710;1571816972842;2;3;-16740.41;9356.93;0.97;4.62
2314711;1571816972842;2;1;20116.07;9356.93;0.97;4.62
2314712;1571816972854;4;2;-5050.04;9356.82;4.74;5.60
2314713;1571816972854;4;1;15080.58;9356.82;4.74;5.60
2314714;1571816972854;2;1;19984.16;9356.80;22.59;5.68
2314718;1571816972854;4;2;-5038.05;9356.93;3.23;5.29
2314719;1571816972854;4;1;15092.58;9356.93;3.23;5.29
2314720;1571816972854;2;1;19984.16;9356.80;23.02;5.67
2314723;1571816972866;4;2;-5047.04;9356.96;2.11;5.06
2314724;1571816972866;4;1;15080.58;9356.96;2.11;5.06
2314725;1571816972866;4;3;-20071.10;9356.96;2.11;5.06
2314726;1571816972866;4;2;-5065.03;9356.81;7.65;5.64
2314727;1571816972866;4;1;15065.60;9356.81;7.65;5.64
2314728;1571816972866;4;3;-20086.09;9356.81;7.65;5.64
2314733;1571816972878;4;1;15071.59;9356.91;6.44;5.52
2314734;1571816972878;4;3;-20086.09;9356.91;6.44;5.52
2314737;1571816972878;4;1;15074.59;9356.81;7.86;5.66
2314738;1571816972878;4;3;-20083.09;9356.81;7.86;5.66
2314751;1571816972902;4;1;15095.57;9356.98;1.87;5.21
2314752;1571816972902;4;3;-21519.10;9356.98;1.87;5.21
2314754;1571816972914;4;1;15080.58;9356.94;4.44;5.40
2314755;1571816972914;4;3;-20751.63;9356.94;4.44;5.40
2314756;1571816972914;4;1;15080.58;9356.91;5.03;5.41
2314757;1571816972914;4;3;-20751.63;9356.91;5.03;5.41
2314767;1571816972950;4;2;-5068.03;9356.92;4.93;5.44
2314768;1571816972950;4;1;15071.59;9356.92;4.93;5.44
2314769;1571816972950;2;1;19993.16;9356.93;17.09;5.22
2314771;1571816972950;4;2;-5062.03;9356.88;4.93;5.43
2314772;1571816972950;4;1;15077.59;9356.88;4.93;5.43
2314773;1571816972950;2;1;19993.16;9356.97;17.79;5.22
2314777;1571816972962;4;2;-5059.03;9356.90;3.17;5.41
2314778;1571816972962;4;1;15077.59;9356.90;3.17;5.41
2314779;1571816972962;4;3;-20074.10;9356.90;3.17;5.41
2314782;1571816972962;4;2;-5032.05;9356.94;2.67;5.26
2314783;1571816972962;4;1;15092.58;9356.94;2.67;5.26
2314784;1571816972962;4;3;-20053.11;9356.94;2.67;5.26
2314785;1571816972974;4;2;-5074.02;9356.91;5.49;5.45
2314786;1571816972974;4;1;15080.58;9356.91;5.49;5.45
2314787;1571816972974;4;3;-20077.10;9356.91;5.49;5.45
2314794;1571816972974;4;1;15080.58;9356.91;6.68;5.54
2314795;1571816972974;4;3;-20080.10;9356.91;6.68;5.54
2314818;1571816973010;4;1;15089.58;9356.94;1.27;3.26
2314823;1571816973010;4;1;15110.56;9356.97;0.81;2.56
2314834;1571816973034;4;1;15155.53;9356.96;1.73;4.37
2314835;1571816973034;4;2;-4906.14;9356.94;0.34;1.17
2314836;1571816973034;4;1;15254.46;9356.94;0.34;1.17
2314837;1571816973034;2;1;20014.14;9356.98;0.17;2.09
2314848;1571816973046;2;1;19981.16;9356.87;20.10;5.46
2314853;1571816973046;2;1;19984.16;9356.91;19.54;5.40
2314857;1571816973058;4;2;-5041.05;9356.96;1.14;5.08
2314858;1571816973058;4;1;15086.58;9356.96;1.14;5.08
2314859;1571816973058;4;3;-20068.10;9356.96;1.14;5.08
2314866;1571816973058;4;2;-5035.05;9356.95;2.80;5.22
2314867;1571816973058;4;1;15095.57;9356.95;2.80;5.22
2314868;1571816973058;4;3;-20062.11;9356.95;2.80;5.22
2314870;1571816973070;4;2;-5056.04;9356.85;5.12;5.61
2314871;1571816973070;4;1;15074.59;9356.85;5.12;5.61
2314872;1571816973070;4;3;-20083.09;9356.85;5.12;5.61
2314874;1571816973070;4;2;-5053.04;9356.91;4.93;5.39
2314875;1571816973070;4;1;15077.59;9356.91;4.93;5.39
2314876;1571816973070;4;3;-20083.09;9356.91;4.93;5.39
2314906;1571816973106;4;1;14834.76;9357.00;0.66;2.83
2314907;1571816973106;4;3;-20754.63;9357.00;0.66;2.83
2314911;1571816973130;2;1;19993.16;9356.97;1.41;5.11
2314914;1571816973130;2;1;19999.15;9356.97;2.37;5.28
2314917;1571816973142;4;2;-5056.04;9356.95;5.40;5.41
2314918;1571816973142;4;1;15068.59;9356.95;5.40;5.41
2314919;1571816973142;2;1;19978.17;9356.89;21.51;5.63
2314923;1571816973142;4;2;-5062.03;9356.83;6.91;5.65
2314924;1571816973142;4;1;15071.59;9356.83;6.91;5.65
2314925;1571816973142;2;1;19987.16;9356.98;19.36;5.27
2314928;1571816973154;4;2;-5047.04;9356.87;7.08;5.56
2314929;1571816973154;4;1;15074.59;9356.87;7.08;5.56
2314930;1571816973154;2;1;19975.17;9356.82;20.26;5.68
2314937;1571816973154;4;1;15080.58;9356.91;7.08;5.55
2314947;1571816973166;4;1;15077.59;9356.74;9.14;5.73
2314948;1571816973166;4;3;-20092.09;9356.74;9.14;5.73
2314961;1571816973166;4;2;-5493.73;9356.73;9.82;5.75
2314962;1571816973166;4;1;15071.59;9356.73;9.82;5.75
2314963;1571816973166;4;3;-20095.08;9356.73;9.82;5.75
2314999;1571816973226;4;1;15083.58;9356.94;1.87;5.18
2315000;1571816973226;4;1;15101.57;9356.94;1.58;5.16
2315001;1571816973238;4;1;15068.59;9356.61;7.86;5.78
2315004;1571816973238;4;1;15068.59;9356.88;6.60;5.54
2315007;1571816973250;4;2;-5062.03;9356.89;4.40;5.39
2315008;1571816973250;4;1;15077.59;9356.89;4.40;5.39
2315009;1571816973250;2;1;19993.16;9356.93;16.36;5.30
2315016;1571816973250;4;1;15080.58;9356.91;2.50;5.36
2315019;1571816973262;4;1;15083.58;9356.94;3.12;5.34
2315038;1571816973334;2;1;19984.16;9356.95;17.68;5.30
2315042;1571816973346;4;2;-5056.04;9356.96;4.12;5.39
2315043;1571816973346;4;1;15071.59;9356.96;4.12;5.39
2315044;1571816973346;2;1;19981.16;9356.91;26.08;5.45
2315046;1571816973346;4;2;-5050.04;9356.96;5.03;5.27
2315047;1571816973346;4;1;15065.60;9356.96;5.03;5.27
2315048;1571816973346;2;1;19969.17;9356.81;24.38;5.68
2315051;1571816973358;4;2;-5056.04;9356.97;2.11;5.13
2315052;1571816973358;4;1;15080.58;9356.97;2.11;5.13
2315053;1571816973358;4;3;-20535.78;9356.97;2.11;5.13
2315055;1571816973358;2;1;19996.15;9356.96;17.09;5.29
2315080;1571816973382;4;1;15446.33;9356.97;0.98;3.28
2315085;1571816973394;4;1;15071.59;9356.92;2.75;5.26
2315104;1571816973430;4;1;15092.58;9356.95;2.24;5.04
2315108;1571816973442;4;2;-5062.03;9356.86;7.75;5.57
2315109;1571816973442;4;1;15062.60;9356.86;7.75;5.57
2315110;1571816973442;2;1;19978.17;9356.84;19.48;5.59
2315114;1571816973454;4;1;15068.59;9356.84;8.83;5.63
2315119;1571816973454;4;1;15065.60;9356.89;7.65;5.52
2315140;1571816973514;2;1;20002.15;9356.99;1.12;4.83
2315141;1571816973514;2;1;20023.13;9356.98;0.97;4.93
2315144;1571816973526;4;2;-5032.05;9356.98;1.41;4.82
2315145;1571816973526;4;1;15089.58;9356.98;1.41;4.82
2315146;1571816973526;2;1;19975.17;9356.87;21.11;5.58
2315148;1571816973526;4;2;-5041.05;9357.01;2.24;4.98
2315149;1571816973526;4;1;15083.58;9357.01;2.24;4.98
2315150;1571816973526;2;1;19978.17;9356.95;20.55;5.43
2315152;1571816973538;4;2;-5050.04;9356.95;5.20;5.38
2315153;1571816973538;4;1;15071.59;9356.95;5.20;5.38
2315154;1571816973538;4;3;-20116.07;9356.95;5.20;5.38
2315157;1571816973538;4;2;-5056.04;9356.93;6.53;5.50
2315158;1571816973538;4;1;15062.60;9356.93;6.53;5.50
2315159;1571816973538;4;3;-20313.93;9356.93;6.53;5.50
2315160;1571816973550;4;2;-5071.03;9356.80;9.43;5.71
2315161;1571816973550;4;1;15056.60;9356.80;9.43;5.71
2315162;1571816973550;4;3;-20098.08;9356.80;9.43;5.71
2315168;1571816973550;4;2;-5077.02;9356.76;10.41;5.71
2315169;1571816973550;4;1;15068.59;9356.76;10.41;5.71
2315170;1571816973550;4;3;-20098.08;9356.76;10.41;5.71
2315187;1571816973622;4;2;-5065.03;9356.89;7.99;5.61
2315188;1571816973622;4;1;15065.60;9356.89;7.99;5.61
2315189;1571816973622;2;1;19984.16;9356.97;17.32;5.28
2315190;1571816973622;4;2;-5068.03;9356.92;6.99;5.51
2315191;1571816973622;4;1;15059.60;9356.92;6.99;5.51
2315192;1571816973622;2;1;19981.16;9356.95;16.36;5.21
2315194;1571816973634;4;2;-5053.04;9356.92;5.01;5.40
2315195;1571816973634;4;1;15065.60;9356.92;5.01;5.40
2315196;1571816973634;2;1;19972.17;9356.74;22.28;5.75
2315201;1571816973634;4;2;-5047.04;9356.99;3.52;5.28
2315202;1571816973634;4;1;15071.59;9356.99;3.52;5.28
2315203;1571816973634;2;1;19972.17;9356.87;20.66;5.60
2315215;1571816973646;4;2;-5014.07;9356.96;2.87;5.07
2315216;1571816973646;4;1;15119.56;9356.96;2.87;5.07
2315217;1571816973646;4;3;-20041.12;9356.96;2.87;5.07
2315223;1571816973646;4;2;-5050.04;9356.99;1.70;5.26
2315224;1571816973646;4;1;15080.58;9356.99;1.70;5.26
2315225;1571816973646;4;3;-20077.10;9356.99;1.70;5.26
2315265;1571816973718;4;2;-5056.04;9356.93;5.31;5.48
2315266;1571816973718;4;1;15062.60;9356.93;5.31;5.48
2315267;1571816973718;2;1;19972.17;9356.98;17.55;5.39
2315275;1571816973718;4;2;-5053.04;9356.97;5.94;5.38
2315276;1571816973718;4;1;15059.60;9356.97;5.94;5.38
2315277;1571816973718;2;1;19966.17;9356.89;18.99;5.55
2315281;1571816973730;4;2;-5062.03;9356.90;7.23;5.60
2315282;1571816973730;4;1;15065.60;9356.90;7.23;5.60
2315283;1571816973730;2;1;19981.16;9356.95;25.34;5.32
2315285;1571816973730;4;2;-5047.04;9356.86;7.16;5.64
2315286;1571816973730;4;1;15068.59;9356.86;7.16;5.64
2315287;1571816973730;2;1;19969.17;9356.85;23.91;5.65
2315295;1571816973742;4;2;-5065.03;9356.86;8.26;5.65
2315296;1571816973742;4;1;15062.60;9356.86;8.26;5.65
2315297;1571816973742;4;3;-20089.09;9356.86;8.26;5.65
2315299;1571816973742;4;2;-5062.03;9356.85;7.79;5.61
2315300;1571816973742;4;1;15062.60;9356.85;7.79;5.61
2315301;1571816973742;4;3;-20089.09;9356.85;7.79;5.61
2315316;1571816973778;2;1;19699.36;9356.98;15.42;2.46
2315322;1571816973802;4;1;15275.45;9356.96;0.51;1.94
2315323;1571816973814;4;2;-5062.03;9356.83;7.29;5.65
2315324;1571816973814;4;1;15068.59;9356.83;7.29;5.65
2315325;1571816973814;2;1;19984.16;9356.99;16.10;5.40
2315329;1571816973814;4;2;-5337.84;9356.84;8.06;5.68
2315330;1571816973814;4;1;15065.60;9356.84;8.06;5.68
2315331;1571816973814;2;1;20256.97;9357.00;14.37;3.98
2315340;1571816973826;4;2;-5068.03;9356.84;7.82;5.66
2315341;1571816973826;4;1;15062.60;9356.84;7.82;5.66
2315342;1571816973826;2;1;19984.16;9356.88;17.61;5.58
2315351;1571816973826;4;2;-5059.03;9356.77;8.16;5.71
2315352;1571816973826;4;1;15059.60;9356.77;8.16;5.71
2315353;1571816973826;2;1;19972.17;9356.78;18.84;5.62
2315355;1571816973838;4;2;-5071.03;9356.76;10.04;5.72
2315356;1571816973838;4;1;15056.60;9356.76;10.04;5.72
2315357;1571816973838;2;1;19981.16;9356.97;18.21;5.19
2315367;1571816973838;4;2;-5068.03;9356.76;10.09;5.73
2315368;1571816973838;4;1;15056.60;9356.76;10.09;5.73
2315369;1571816973838;2;1;19978.17;9356.95;19.54;5.49
2315402;1571816973910;4;1;15095.57;9357.01;1.84;4.79
2315404;1571816973910;4;1;15071.59;9356.92;2.63;5.41
2315408;1571816973922;4;2;-5056.04;9356.93;4.81;5.42
2315409;1571816973922;4;1;15071.59;9356.93;4.81;5.42
2315410;1571816973922;2;1;19981.16;9356.96;17.55;5.50
2315417;1571816973922;4;2;-5056.04;9356.96;5.58;5.43
2315418;1571816973922;4;1;15068.59;9356.96;5.58;5.43
2315419;1571816973922;2;1;19978.17;9356.92;19.62;5.51
2315423;1571816973934;4;2;-5089.01;9356.87;7.36;5.64
2315424;1571816973934;4;1;15065.60;9356.87;7.36;5.64
2315425;1571816973934;2;1;20008.14;9357.01;14.99;5.18
2315431;1571816973934;4;2;-5077.02;9356.82;7.36;5.68
2315432;1571816973934;4;1;15065.60;9356.82;7.36;5.68
2315433;1571816973934;2;1;19996.15;9357.00;15.70;5.25
2315458;1571816974006;4;1;15059.60;9356.99;6.91;5.48
2315464;1571816974006;4;1;15053.60;9356.88;7.36;5.66
2315465;1571816974018;4;2;-5041.05;9356.96;5.30;5.30
2315466;1571816974018;4;1;15071.59;9356.96;5.30;5.30
2315467;1571816974018;2;1;19966.17;9356.91;21.23;5.60
2315479;1571816974030;4;2;-5065.03;9356.92;7.65;5.55
2315480;1571816974030;4;1;15053.60;9356.92;7.65;5.55
2315481;1571816974030;2;1;19972.17;9356.92;19.45;5.53
2315487;1571816974030;4;2;-5062.03;9356.88;7.72;5.62
2315488;1571816974030;4;1;15059.60;9356.88;7.72;5.62
2315489;1571816974030;2;1;19975.17;9356.93;19.80;5.49
2315503;1571816974090;4;1;15584.24;9357.00;0.51;3.19
2315507;1571816974102;4;1;15050.61;9356.86;7.72;5.65
2315512;1571816974102;4;1;15059.60;9356.85;7.99;5.66
2315516;1571816974114;4;2;-5349.83;9356.74;9.71;5.75
2315517;1571816974114;4;1;15050.61;9356.74;9.71;5.75
2315518;1571816974114;2;1;20253.97;9356.98;15.14;4.25
2315533;1571816974126;4;1;15059.60;9356.90;12.04;5.54
2315534;1571816974126;4;3;-20098.08;9356.90;12.04;5.54
2315544;1571816974126;4;1;15056.60;9356.94;12.04;5.49
2315545;1571816974126;4;3;-20089.09;9356.94;12.04;5.49
2315567;1571816974162;4;1;14885.72;9357.01;0.50;4.19
2315568;1571816974162;4;1;15380.38;9356.84;0.17;0.83
2315574;1571816974198;4;1;15086.58;9356.99;1.84;5.12
2315576;1571816974198;4;1;15077.59;9357.04;1.97;5.24
2315579;1571816974210;4;2;-5217.92;9356.95;5.39;5.30
2315580;1571816974210;4;1;15065.60;9356.95;5.39;5.30
2315581;1571816974210;2;1;20137.06;9357.03;14.99;4.49
2315587;1571816974210;4;2;-5181.95;9356.94;5.58;5.54
2315588;1571816974210;4;1;15056.60;9356.94;5.58;5.54
2315589;1571816974210;2;1;20092.09;9357.01;15.70;4.70
2315592;1571816974222;4;1;15062.60;9356.86;7.72;5.62
2315593;1571816974222;4;3;-20092.09;9356.86;7.72;5.62
2315600;1571816974222;4;1;15059.60;9356.84;8.26;5.68
2315601;1571816974222;4;3;-20095.08;9356.84;8.26;5.68
2315631;1571816974258;4;1;15416.35;9357.00;0.17;1.77
2315632;1571816974258;4;1;15110.56;9357.00;0.66;4.11
2315633;1571816974258;4;3;-21510.10;9357.00;0.66;4.11
2315640;1571816974294;2;1;19981.16;9356.98;16.73;5.43
2315642;1571816974294;4;2;-5062.03;9356.85;9.02;5.67
2315643;1571816974294;4;1;15056.60;9356.85;9.02;5.67
2315644;1571816974294;2;1;19972.17;9356.97;17.09;5.47
2315653;1571816974306;4;2;-5053.04;9356.86;9.25;5.67
2315654;1571816974306;4;1;15050.61;9356.86;9.25;5.67
2315655;1571816974306;4;3;-20355.90;9356.86;9.25;5.67
2315657;1571816974318;4;2;-5062.03;9356.90;11.29;5.52
2315658;1571816974318;4;1;15062.60;9356.90;11.29;5.52
2315659;1571816974318;4;3;-20089.09;9356.90;11.29;5.52
2315667;1571816974318;4;2;-5062.03;9356.89;11.33;5.55
2315668;1571816974318;4;1;15062.60;9356.89;11.33;5.55
2315669;1571816974318;4;3;-20086.09;9356.89;11.33;5.55
2315701;1571816974378;4;1;15329.41;9357.01;0.17;3.00
